date,country,device_type,video_category,video_title,users,users_dod,video_plays
2024-07-30,Indonesia,mobile,education,Raul's Wild Kingdom,106,0.9013179880919039,102
2024-07-31,Indonesia,mobile,education,Raul's Wild Kingdom,82,0.773976077700929,79
2024-08-01,Indonesia,mobile,education,Raul's Wild Kingdom,75,0.9182502321417897,76
2024-08-02,Indonesia,mobile,education,Raul's Wild Kingdom,75,1.011049894034349,73
2024-08-03,Indonesia,mobile,education,Raul's Wild Kingdom,87,1.161443564931803,90
2024-08-04,Indonesia,mobile,education,Raul's Wild Kingdom,111,1.287165305999957,114
2024-08-05,Indonesia,mobile,education,Raul's Wild Kingdom,133,1.2004603626256403,129
2024-08-06,Indonesia,mobile,education,Raul's Wild Kingdom,144,1.083411018600597,141
2024-08-07,Indonesia,mobile,education,Raul's Wild Kingdom,100,0.696306173886519,96
2024-08-08,Indonesia,mobile,education,Raul's Wild Kingdom,71,0.7195507920542077,69
2024-08-09,Indonesia,mobile,education,Raul's Wild Kingdom,57,0.8043021852332233,57
2024-08-10,Indonesia,mobile,education,Raul's Wild Kingdom,55,0.9735716537391987,54
2024-08-11,Indonesia,mobile,education,Raul's Wild Kingdom,63,1.153787190052743,61
2024-08-12,Indonesia,mobile,education,Raul's Wild Kingdom,82,1.308821758288595,81
2024-08-13,Indonesia,mobile,education,Raul's Wild Kingdom,110,1.344552260931548,104
2024-08-14,Indonesia,mobile,education,Raul's Wild Kingdom,141,1.2889644102289133,147
2024-08-15,Indonesia,mobile,education,Raul's Wild Kingdom,157,1.1153017640458855,154
2024-08-16,Indonesia,mobile,education,Raul's Wild Kingdom,122,0.777220363645913,117
2024-08-17,Indonesia,mobile,education,Raul's Wild Kingdom,93,0.7643855519367587,96
2024-08-18,Indonesia,mobile,education,Raul's Wild Kingdom,79,0.8517742394349853,77
2024-08-19,Indonesia,mobile,education,Raul's Wild Kingdom,73,0.933078759052569,72
2024-08-20,Indonesia,mobile,education,Raul's Wild Kingdom,73,1.00665495486939,75
2024-08-21,Indonesia,mobile,education,Raul's Wild Kingdom,76,1.0478212230220663,72
2024-08-22,Indonesia,mobile,education,Raul's Wild Kingdom,91,1.2065813334409885,88
2024-08-23,Indonesia,mobile,education,Raul's Wild Kingdom,117,1.2863711673174647,112
2024-08-24,Indonesia,mobile,education,Raul's Wild Kingdom,146,1.2488569571258141,149
2024-08-25,Indonesia,mobile,education,Raul's Wild Kingdom,184,1.261352653477355,182
2024-07-27,Indonesia,desktop,education,Raul's Wild Kingdom,147,1.0,147
2024-07-28,Indonesia,desktop,education,Raul's Wild Kingdom,157,1.0743595261584649,164
2024-07-29,Indonesia,desktop,education,Raul's Wild Kingdom,146,0.9306262073386636,138
2024-07-30,Indonesia,desktop,education,Raul's Wild Kingdom,121,0.8329602984123996,124
2024-07-31,Indonesia,desktop,education,Raul's Wild Kingdom,92,0.7619941123971244,95
2024-08-01,Indonesia,desktop,education,Raul's Wild Kingdom,84,0.9199523520206175,82
2024-08-02,Indonesia,desktop,education,Raul's Wild Kingdom,89,1.0639806026848078,91
2024-08-03,Indonesia,desktop,education,Raul's Wild Kingdom,108,1.220261767411802,105
2024-08-04,Indonesia,desktop,education,Raul's Wild Kingdom,150,1.3958825921863485,144
2024-08-05,Indonesia,desktop,education,Raul's Wild Kingdom,207,1.3843637605778003,197
2024-08-06,Indonesia,desktop,education,Raul's Wild Kingdom,223,1.0810304217104836,228
2024-08-07,Indonesia,desktop,education,Raul's Wild Kingdom,112,0.5051091633438287,114
2024-08-08,Indonesia,desktop,education,Raul's Wild Kingdom,69,0.6206845881800102,69
2024-08-09,Indonesia,desktop,education,Raul's Wild Kingdom,52,0.7608562091314446,52
2024-08-10,Indonesia,desktop,education,Raul's Wild Kingdom,49,0.9471443340349548,49
2024-08-11,Indonesia,desktop,education,Raul's Wild Kingdom,58,1.1885696974241893,57
2024-08-12,Indonesia,desktop,education,Raul's Wild Kingdom,76,1.3266225278929193,76
2024-08-13,Indonesia,desktop,education,Raul's Wild Kingdom,110,1.4481571368152257,104
2024-08-14,Indonesia,desktop,education,Raul's Wild Kingdom,172,1.5638395499485656,178
2024-08-15,Indonesia,desktop,education,Raul's Wild Kingdom,242,1.4094938580690952,247
2024-08-16,Indonesia,desktop,education,Raul's Wild Kingdom,233,0.963948701884122,230
2024-08-17,Indonesia,desktop,education,Raul's Wild Kingdom,152,0.6534258292450419,152
2024-08-18,Indonesia,desktop,education,Raul's Wild Kingdom,99,0.6555347655257291,98
2024-08-19,Indonesia,desktop,education,Raul's Wild Kingdom,70,0.7080980917130922,70
2024-08-20,Indonesia,desktop,education,Raul's Wild Kingdom,62,0.8885229549979491,60
2024-08-21,Indonesia,desktop,education,Raul's Wild Kingdom,63,1.0316682371431933,64
2024-08-22,Indonesia,desktop,education,Raul's Wild Kingdom,74,1.1824059345971947,75
2024-08-23,Indonesia,desktop,education,Raul's Wild Kingdom,96,1.297787254841461,96
2024-08-24,Indonesia,desktop,education,Raul's Wild Kingdom,139,1.4500236574651328,133
2024-08-25,Indonesia,desktop,education,Raul's Wild Kingdom,204,1.4740428505080247,200
2024-07-27,Indonesia,mobile,game shows,Wheel of Fish,212,1.0,517
2024-07-28,Indonesia,mobile,game shows,Wheel of Fish,221,1.0437290412998892,523
2024-07-29,Indonesia,mobile,game shows,Wheel of Fish,195,0.8842002474047449,490
2024-07-30,Indonesia,mobile,game shows,Wheel of Fish,165,0.8485672448196114,383
2024-07-31,Indonesia,mobile,game shows,Wheel of Fish,131,0.7980584648275499,334
2024-08-01,Indonesia,mobile,game shows,Wheel of Fish,120,0.9192538750194905,305
2024-08-02,Indonesia,mobile,game shows,Wheel of Fish,125,1.0423045524319587,308
2024-08-03,Indonesia,mobile,game shows,Wheel of Fish,152,1.2226262505255976,361
2024-08-04,Indonesia,mobile,game shows,Wheel of Fish,196,1.2898394147457701,463
2024-08-05,Indonesia,mobile,game shows,Wheel of Fish,251,1.2806520684572267,606
2024-08-06,Indonesia,mobile,game shows,Wheel of Fish,291,1.161295431726825,675
2024-08-07,Indonesia,mobile,game shows,Wheel of Fish,208,0.7176405133233179,504
2024-08-08,Indonesia,mobile,game shows,Wheel of Fish,142,0.6869492933063828,352
2024-08-09,Indonesia,mobile,game shows,Wheel of Fish,109,0.768297561645312,266
2024-08-10,Indonesia,mobile,game shows,Wheel of Fish,101,0.9297940533128377,234
2024-08-11,Indonesia,mobile,game shows,Wheel of Fish,110,1.0968098186538215,256
2024-08-12,Indonesia,mobile,game shows,Wheel of Fish,140,1.27732414212508,349
2024-08-13,Indonesia,mobile,game shows,Wheel of Fish,189,1.3534312075821715,471
2024-08-14,Indonesia,mobile,game shows,Wheel of Fish,252,1.3362746855146852,597
2024-08-15,Indonesia,mobile,game shows,Wheel of Fish,326,1.2964165842241135,772
2024-08-16,Indonesia,mobile,game shows,Wheel of Fish,289,0.8882938291401633,713
2024-08-17,Indonesia,mobile,game shows,Wheel of Fish,197,0.6819275450993505,480
2024-08-18,Indonesia,mobile,game shows,Wheel of Fish,154,0.7824945444072011,360
2024-08-19,Indonesia,mobile,game shows,Wheel of Fish,124,0.8115871107772751,307
2024-08-20,Indonesia,mobile,game shows,Wheel of Fish,119,0.9624993448917882,302
2024-08-21,Indonesia,mobile,game shows,Wheel of Fish,121,1.0216264304852931,308
2024-08-22,Indonesia,mobile,game shows,Wheel of Fish,144,1.196394027189427,363
2024-08-23,Indonesia,mobile,game shows,Wheel of Fish,185,1.285066147901881,464
2024-08-24,Indonesia,mobile,game shows,Wheel of Fish,256,1.3861245546484708,625
2024-08-25,Indonesia,mobile,game shows,Wheel of Fish,339,1.3263859535705418,786
2024-07-27,Indonesia,desktop,game shows,Wheel of Fish,29,1.0,72
2024-07-28,Indonesia,desktop,game shows,Wheel of Fish,30,1.0463983325033668,73
2024-07-29,Indonesia,desktop,game shows,Wheel of Fish,29,0.9690091218776399,73
2024-07-30,Indonesia,desktop,game shows,Wheel of Fish,25,0.8801568149330525,59
2024-07-31,Indonesia,desktop,game shows,Wheel of Fish,21,0.8743009238756954,53
2024-08-01,Indonesia,desktop,game shows,Wheel of Fish,20,0.9600058400457618,49
2024-08-02,Indonesia,desktop,game shows,Wheel of Fish,20,1.0400647117425257,49
2024-08-03,Indonesia,desktop,game shows,Wheel of Fish,22,1.1422733995084626,56
2024-08-04,Indonesia,desktop,game shows,Wheel of Fish,28,1.295439840078679,70
2024-08-05,Indonesia,desktop,game shows,Wheel of Fish,36,1.2909053723872586,91
2024-08-06,Indonesia,desktop,game shows,Wheel of Fish,38,1.0691200125690845,92
2024-08-07,Indonesia,desktop,game shows,Wheel of Fish,28,0.7526604534127848,71
2024-08-08,Indonesia,desktop,game shows,Wheel of Fish,20,0.7373776950270337,48
2024-08-09,Indonesia,desktop,game shows,Wheel of Fish,15,0.7852858097587536,36
2024-08-10,Indonesia,desktop,game shows,Wheel of Fish,14,0.9637572610615069,34
2024-08-11,Indonesia,desktop,game shows,Wheel of Fish,16,1.1673567645982759,39
2024-08-12,Indonesia,desktop,game shows,Wheel of Fish,20,1.2960521294344387,50
2024-08-13,Indonesia,desktop,game shows,Wheel of Fish,27,1.3516842483533,65
2024-08-14,Indonesia,desktop,game shows,Wheel of Fish,36,1.3588220686512738,93
2024-08-15,Indonesia,desktop,game shows,Wheel of Fish,43,1.2215174244766505,109
2024-08-16,Indonesia,desktop,game shows,Wheel of Fish,37,0.8716720868288719,94
2024-08-17,Indonesia,desktop,game shows,Wheel of Fish,27,0.7546209991400445,70
2024-08-18,Indonesia,desktop,game shows,Wheel of Fish,21,0.780803000001047,51
2024-08-19,Indonesia,desktop,game shows,Wheel of Fish,18,0.8608108580653029,42
2024-08-20,Indonesia,desktop,game shows,Wheel of Fish,16,0.9369436597346835,40
2024-08-21,Indonesia,desktop,game shows,Wheel of Fish,16,1.0601477750099275,42
2024-08-22,Indonesia,desktop,game shows,Wheel of Fish,19,1.194901098657885,44
2024-08-23,Indonesia,desktop,game shows,Wheel of Fish,25,1.3659845082041926,62
2024-08-24,Indonesia,desktop,game shows,Wheel of Fish,35,1.4053437842890206,84
2024-08-25,Indonesia,desktop,game shows,Wheel of Fish,50,1.4333357664444228,118
2024-07-27,Indonesia,mobile,sports,Dog Racing from Rio de Janeiro,139,1.0,209
2024-07-28,Indonesia,mobile,sports,Dog Racing from Rio de Janeiro,142,1.0248860632200678,205
2024-07-29,Indonesia,mobile,sports,Dog Racing from Rio de Janeiro,125,0.88548954992159,194
2024-07-30,Indonesia,mobile,sports,Dog Racing from Rio de Janeiro,107,0.8595992447634836,166
2024-07-31,Indonesia,mobile,sports,Dog Racing from Rio de Janeiro,95,0.8960274896719782,139
2024-08-01,Indonesia,mobile,sports,Dog Racing from Rio de Janeiro,96,1.017004066829604,146
2024-08-02,Indonesia,mobile,sports,Dog Racing from Rio de Janeiro,104,1.0910135977144195,160
2024-08-03,Indonesia,mobile,sports,Dog Racing from Rio de Janeiro,124,1.194751578729653,184
2024-08-04,Indonesia,mobile,sports,Dog Racing from Rio de Janeiro,152,1.2317781364125766,224
2024-08-05,Indonesia,mobile,sports,Dog Racing from Rio de Janeiro,180,1.1877805820881664,273
2024-08-06,Indonesia,mobile,sports,Dog Racing from Rio de Janeiro,161,0.897371636297701,242
2024-08-07,Indonesia,mobile,sports,Dog Racing from Rio de Janeiro,93,0.5789807471128998,140
2024-08-08,Indonesia,mobile,sports,Dog Racing from Rio de Janeiro,69,0.7515517886736882,106
2024-08-09,Indonesia,mobile,sports,Dog Racing from Rio de Janeiro,61,0.8890513959583565,93
2024-08-10,Indonesia,mobile,sports,Dog Racing from Rio de Janeiro,63,1.040156697711273,90
2024-08-11,Indonesia,mobile,sports,Dog Racing from Rio de Janeiro,77,1.2328930007776222,110
2024-08-12,Indonesia,mobile,sports,Dog Racing from Rio de Janeiro,102,1.3340739148749312,149
2024-08-13,Indonesia,mobile,sports,Dog Racing from Rio de Janeiro,147,1.4454579494063804,221
2024-08-14,Indonesia,mobile,sports,Dog Racing from Rio de Janeiro,201,1.3676651291459285,292
2024-08-15,Indonesia,mobile,sports,Dog Racing from Rio de Janeiro,226,1.1256499372063853,333
2024-08-16,Indonesia,mobile,sports,Dog Racing from Rio de Janeiro,146,0.6464999638383859,217
2024-08-17,Indonesia,mobile,sports,Dog Racing from Rio de Janeiro,86,0.590607870602244,129
2024-08-18,Indonesia,mobile,sports,Dog Racing from Rio de Janeiro,65,0.764149780220955,100
2024-08-19,Indonesia,mobile,sports,Dog Racing from Rio de Janeiro,57,0.8856424523651026,88
2024-08-20,Indonesia,mobile,sports,Dog Racing from Rio de Janeiro,63,1.1056618387517911,93
2024-08-21,Indonesia,mobile,sports,Dog Racing from Rio de Janeiro,76,1.2068814272456467,116
2024-08-22,Indonesia,mobile,sports,Dog Racing from Rio de Janeiro,102,1.3546758001013153,151
2024-08-23,Indonesia,mobile,sports,Dog Racing from Rio de Janeiro,145,1.4241137656418519,226
2024-08-24,Indonesia,mobile,sports,Dog Racing from Rio de Janeiro,213,1.4750300985901967,321
2024-08-25,Indonesia,mobile,sports,Dog Racing from Rio de Janeiro,265,1.2486633552625233,391
2024-07-27,Indonesia,desktop,sports,Dog Racing from Rio de Janeiro,115,1.0,172
2024-07-28,Indonesia,desktop,sports,Dog Racing from Rio de Janeiro,117,1.0238680888325833,182
2024-07-29,Indonesia,desktop,sports,Dog Racing from Rio de Janeiro,103,0.8852115121864275,154
2024-07-30,Indonesia,desktop,sports,Dog Racing from Rio de Janeiro,90,0.8798988619824994,132
2024-07-31,Indonesia,desktop,sports,Dog Racing from Rio de Janeiro,77,0.8572271897640598,111
2024-08-01,Indonesia,desktop,sports,Dog Racing from Rio de Janeiro,78,1.0244768966198194,122
2024-08-02,Indonesia,desktop,sports,Dog Racing from Rio de Janeiro,82,1.0537841946322277,125
2024-08-03,Indonesia,desktop,sports,Dog Racing from Rio de Janeiro,100,1.2219058370851537,144
2024-08-04,Indonesia,desktop,sports,Dog Racing from Rio de Janeiro,126,1.2620523227456992,191
2024-08-05,Indonesia,desktop,sports,Dog Racing from Rio de Janeiro,155,1.2364374699710243,236
2024-08-06,Indonesia,desktop,sports,Dog Racing from Rio de Janeiro,144,0.9294909993089099,220
2024-08-07,Indonesia,desktop,sports,Dog Racing from Rio de Janeiro,89,0.6199783361033123,134
2024-08-08,Indonesia,desktop,sports,Dog Racing from Rio de Janeiro,63,0.7183134499831088,99
2024-08-09,Indonesia,desktop,sports,Dog Racing from Rio de Janeiro,51,0.8133355974971301,75
2024-08-10,Indonesia,desktop,sports,Dog Racing from Rio de Janeiro,52,1.0251091602051232,76
2024-08-11,Indonesia,desktop,sports,Dog Racing from Rio de Janeiro,60,1.1597405641209924,86
2024-08-12,Indonesia,desktop,sports,Dog Racing from Rio de Janeiro,76,1.275710084356006,109
2024-08-13,Indonesia,desktop,sports,Dog Racing from Rio de Janeiro,103,1.3586200356064786,150
2024-08-14,Indonesia,desktop,sports,Dog Racing from Rio de Janeiro,139,1.349575195698998,215
2024-08-15,Indonesia,desktop,sports,Dog Racing from Rio de Janeiro,166,1.2012899162882027,240
2024-08-16,Indonesia,desktop,sports,Dog Racing from Rio de Janeiro,153,0.9265988071322031,228
2024-08-17,Indonesia,desktop,sports,Dog Racing from Rio de Janeiro,119,0.7787766395552671,175
2024-08-18,Indonesia,desktop,sports,Dog Racing from Rio de Janeiro,91,0.769590582837938,134
2024-08-19,Indonesia,desktop,sports,Dog Racing from Rio de Janeiro,68,0.7488063532682225,99
2024-08-20,Indonesia,desktop,sports,Dog Racing from Rio de Janeiro,57,0.8414727547006762,84
2024-08-21,Indonesia,desktop,sports,Dog Racing from Rio de Janeiro,57,1.0135313341585563,84
2024-08-22,Indonesia,desktop,sports,Dog Racing from Rio de Janeiro,66,1.1619699778150154,99
2024-08-23,Indonesia,desktop,sports,Dog Racing from Rio de Janeiro,87,1.3277470790932642,130
2024-08-24,Indonesia,desktop,sports,Dog Racing from Rio de Janeiro,125,1.443466100522842,182
2024-08-25,Indonesia,desktop,sports,Dog Racing from Rio de Janeiro,192,1.536929669742372,277
2024-07-27,Indonesia,mobile,drama,Town Talk,9,1.0,27
2024-07-28,Indonesia,mobile,drama,Town Talk,10,1.1192860825549698,29
2024-07-29,Indonesia,mobile,drama,Town Talk,9,0.9747752440603135,28
2024-07-30,Indonesia,mobile,drama,Town Talk,7,0.8868432131693562,23
2024-07-31,Indonesia,mobile,drama,Town Talk,6,0.8886753694238217,18
2024-08-01,Indonesia,mobile,drama,Town Talk,6,1.0302749118230627,17
2024-08-02,Indonesia,mobile,drama,Town Talk,6,1.1590024876773264,20
2024-08-03,Indonesia,mobile,drama,Town Talk,7,1.3264390944907836,23
2024-08-04,Indonesia,mobile,drama,Town Talk,9,1.4186874080353877,29
2024-08-05,Indonesia,mobile,drama,Town Talk,12,1.375670370617366,38
2024-08-06,Indonesia,mobile,drama,Town Talk,13,1.1508427595262656,41
2024-08-07,Indonesia,mobile,drama,Town Talk,8,0.6748413546693427,25
2024-08-08,Indonesia,mobile,drama,Town Talk,6,0.757371199476523,17
2024-08-09,Indonesia,mobile,drama,Town Talk,5,0.8424583530474615,14
2024-08-10,Indonesia,mobile,drama,Town Talk,4,0.9803424815473976,14
2024-08-11,Indonesia,mobile,drama,Town Talk,4,1.153879925417249,14
2024-08-12,Indonesia,mobile,drama,Town Talk,5,1.2961688716008968,15
2024-08-13,Indonesia,mobile,drama,Town Talk,7,1.50602130027007,22
2024-08-14,Indonesia,mobile,drama,Town Talk,10,1.5617216290144984,33
2024-08-15,Indonesia,mobile,drama,Town Talk,14,1.4948790741476954,44
2024-08-16,Indonesia,mobile,drama,Town Talk,16,1.2112727229218194,48
2024-08-17,Indonesia,mobile,drama,Town Talk,14,0.8871758864163203,43
2024-08-18,Indonesia,mobile,drama,Town Talk,8,0.6244096150512728,26
2024-08-19,Indonesia,mobile,drama,Town Talk,4,0.5350842926632231,12
2024-08-20,Indonesia,mobile,drama,Town Talk,2,0.7155324874411767,8
2024-08-21,Indonesia,mobile,drama,Town Talk,1,0.8834472147901882,5
2024-08-22,Indonesia,mobile,drama,Town Talk,1,1.1226612944178813,3
2024-08-23,Indonesia,mobile,drama,Town Talk,1,1.2917490221838137,3
2024-08-24,Indonesia,mobile,drama,Town Talk,1,1.5850941396444025,4
2024-08-25,Indonesia,mobile,drama,Town Talk,1,1.7542343126262216,5
2024-07-27,Indonesia,desktop,drama,Town Talk,162,1.0,480
2024-07-28,Indonesia,desktop,drama,Town Talk,166,1.02517198912566,481
2024-07-29,Indonesia,desktop,drama,Town Talk,150,0.9050381807720584,448
2024-07-30,Indonesia,desktop,drama,Town Talk,125,0.8376556271751779,360
2024-07-31,Indonesia,desktop,drama,Town Talk,110,0.8832884250426327,339
2024-08-01,Indonesia,desktop,drama,Town Talk,106,0.965876299799776,301
2024-08-02,Indonesia,desktop,drama,Town Talk,111,1.0521549645889907,336
2024-08-03,Indonesia,desktop,drama,Town Talk,135,1.2241273357576468,409
2024-08-04,Indonesia,desktop,drama,Town Talk,170,1.265595881528149,510
2024-08-05,Indonesia,desktop,drama,Town Talk,212,1.248140746921122,627
2024-08-06,Indonesia,desktop,drama,Town Talk,216,1.0235280922638623,622
2024-08-07,Indonesia,desktop,drama,Town Talk,135,0.6289619925490528,385
2024-08-08,Indonesia,desktop,drama,Town Talk,90,0.672960803180694,265
2024-08-09,Indonesia,desktop,drama,Town Talk,68,0.7585790611607457,197
2024-08-10,Indonesia,desktop,drama,Town Talk,64,0.9417501179264335,181
2024-08-11,Indonesia,desktop,drama,Town Talk,74,1.1628334193435756,217
2024-08-12,Indonesia,desktop,drama,Town Talk,100,1.35505141415282,290
2024-08-13,Indonesia,desktop,drama,Town Talk,141,1.4139149397130821,422
2024-08-14,Indonesia,desktop,drama,Town Talk,195,1.388835783793111,573
2024-08-15,Indonesia,desktop,drama,Town Talk,262,1.3459776223907447,760
2024-08-16,Indonesia,desktop,drama,Town Talk,229,0.8764958999432804,705
2024-08-17,Indonesia,desktop,drama,Town Talk,164,0.717673944232724,505
2024-08-18,Indonesia,desktop,drama,Town Talk,119,0.7291361187070405,349
2024-08-19,Indonesia,desktop,drama,Town Talk,91,0.7656143680903863,269
2024-08-20,Indonesia,desktop,drama,Town Talk,77,0.8568905704709242,235
2024-08-21,Indonesia,desktop,drama,Town Talk,76,0.9954063292937219,235
2024-08-22,Indonesia,desktop,drama,Town Talk,91,1.2072070229042633,282
2024-08-23,Indonesia,desktop,drama,Town Talk,118,1.30619903738349,358
2024-08-24,Indonesia,desktop,drama,Town Talk,165,1.402023049872319,484
2024-08-25,Indonesia,desktop,drama,Town Talk,250,1.5158509740046395,761
2024-07-27,Indonesia,mobile,education,Secrets of the Universe,0,1.0,0
2024-07-28,Indonesia,mobile,education,Secrets of the Universe,0,,0
2024-07-29,Indonesia,mobile,education,Secrets of the Universe,0,,0
2024-07-30,Indonesia,mobile,education,Secrets of the Universe,0,,0
2024-07-31,Indonesia,mobile,education,Secrets of the Universe,0,,0
2024-08-01,Indonesia,mobile,education,Secrets of the Universe,0,,0
2024-08-02,Indonesia,mobile,education,Secrets of the Universe,0,,0
2024-08-03,Indonesia,mobile,education,Secrets of the Universe,0,,0
2024-08-04,Indonesia,mobile,education,Secrets of the Universe,0,,0
2024-08-05,Indonesia,mobile,education,Secrets of the Universe,0,,0
2024-08-06,Indonesia,mobile,education,Secrets of the Universe,0,,0
2024-08-07,Indonesia,mobile,education,Secrets of the Universe,0,,0
2024-08-08,Indonesia,mobile,education,Secrets of the Universe,0,,0
2024-08-09,Indonesia,mobile,education,Secrets of the Universe,0,,0
2024-08-10,Indonesia,mobile,education,Secrets of the Universe,0,,0
2024-08-11,Indonesia,mobile,education,Secrets of the Universe,0,,0
2024-08-12,Indonesia,mobile,education,Secrets of the Universe,0,,0
2024-08-13,Indonesia,mobile,education,Secrets of the Universe,0,,0
2024-08-14,Indonesia,mobile,education,Secrets of the Universe,0,,0
2024-08-15,Indonesia,mobile,education,Secrets of the Universe,0,,0
2024-08-16,Indonesia,mobile,education,Secrets of the Universe,0,,0
2024-08-17,Indonesia,mobile,education,Secrets of the Universe,0,,0
2024-08-18,Indonesia,mobile,education,Secrets of the Universe,0,,0
2024-08-19,Indonesia,mobile,education,Secrets of the Universe,0,,0
2024-08-20,Indonesia,mobile,education,Secrets of the Universe,0,,0
2024-08-21,Indonesia,mobile,education,Secrets of the Universe,0,,0
2024-08-22,Indonesia,mobile,education,Secrets of the Universe,0,,0
2024-08-23,Indonesia,mobile,education,Secrets of the Universe,0,,0
2024-08-24,Indonesia,mobile,education,Secrets of the Universe,0,,0
2024-08-25,Indonesia,mobile,education,Secrets of the Universe,0,,0
2024-07-27,Indonesia,desktop,education,Secrets of the Universe,184,1.0,510
2024-07-28,Indonesia,desktop,education,Secrets of the Universe,201,1.0956332836282852,529
2024-07-29,Indonesia,desktop,education,Secrets of the Universe,185,0.9225060137575813,512
2024-07-30,Indonesia,desktop,education,Secrets of the Universe,160,0.8649986276768297,455
2024-07-31,Indonesia,desktop,education,Secrets of the Universe,125,0.7842418031792291,329
2024-08-01,Indonesia,desktop,education,Secrets of the Universe,112,0.9016151155827254,311
2024-08-02,Indonesia,desktop,education,Secrets of the Universe,112,1.001973331812673,303
2024-08-03,Indonesia,desktop,education,Secrets of the Universe,124,1.1150893432468993,338
2024-08-04,Indonesia,desktop,education,Secrets of the Universe,158,1.277654619702525,437
2024-08-05,Indonesia,desktop,education,Secrets of the Universe,198,1.2589909408379318,555
2024-08-06,Indonesia,desktop,education,Secrets of the Universe,242,1.2250424989177753,690
2024-08-07,Indonesia,desktop,education,Secrets of the Universe,195,0.8074792946314755,561
2024-08-08,Indonesia,desktop,education,Secrets of the Universe,151,0.7755269577078991,417
2024-08-09,Indonesia,desktop,education,Secrets of the Universe,111,0.739671782997814,296
2024-08-10,Indonesia,desktop,education,Secrets of the Universe,102,0.9234152648225341,294
2024-08-11,Indonesia,desktop,education,Secrets of the Universe,107,1.05521245094397,285
2024-08-12,Indonesia,desktop,education,Secrets of the Universe,131,1.233235881117341,375
2024-08-13,Indonesia,desktop,education,Secrets of the Universe,169,1.292225882007985,453
2024-08-14,Indonesia,desktop,education,Secrets of the Universe,214,1.2679686930327543,574
2024-08-15,Indonesia,desktop,education,Secrets of the Universe,247,1.1546766390439214,676
2024-08-16,Indonesia,desktop,education,Secrets of the Universe,235,0.9534509837357386,676
2024-08-17,Indonesia,desktop,education,Secrets of the Universe,202,0.8626008738794155,532
2024-08-18,Indonesia,desktop,education,Secrets of the Universe,173,0.8588390607121017,489
2024-08-19,Indonesia,desktop,education,Secrets of the Universe,130,0.7529858067520533,363
2024-08-20,Indonesia,desktop,education,Secrets of the Universe,111,0.8549772058778013,294
2024-08-21,Indonesia,desktop,education,Secrets of the Universe,102,0.9255802173667167,289
2024-08-22,Indonesia,desktop,education,Secrets of the Universe,113,1.1163521147215394,324
2024-08-23,Indonesia,desktop,education,Secrets of the Universe,136,1.2075938982338648,373
2024-08-24,Indonesia,desktop,education,Secrets of the Universe,189,1.390479264979742,543
2024-08-25,Indonesia,desktop,education,Secrets of the Universe,277,1.4677370688493778,759
2024-07-27,Indonesia,mobile,sports,Celebrity Mud Wrestling,79,1.0,287
2024-07-28,Indonesia,mobile,sports,Celebrity Mud Wrestling,83,1.0567986034611547,308
2024-07-29,Indonesia,mobile,sports,Celebrity Mud Wrestling,80,0.9739568489699275,301
2024-07-30,Indonesia,mobile,sports,Celebrity Mud Wrestling,73,0.9197284283975387,260
2024-07-31,Indonesia,mobile,sports,Celebrity Mud Wrestling,61,0.8475866462120047,214
2024-08-01,Indonesia,mobile,sports,Celebrity Mud Wrestling,55,0.9040583373645729,207
2024-08-02,Indonesia,mobile,sports,Celebrity Mud Wrestling,53,0.9682395100767361,188
2024-08-03,Indonesia,mobile,sports,Celebrity Mud Wrestling,61,1.1531622763918314,227
2024-08-04,Indonesia,mobile,sports,Celebrity Mud Wrestling,75,1.2394660996486202,276
2024-08-05,Indonesia,mobile,sports,Celebrity Mud Wrestling,95,1.2705003998161986,327
2024-08-06,Indonesia,mobile,sports,Celebrity Mud Wrestling,101,1.064969404346176,369
2024-08-07,Indonesia,mobile,sports,Celebrity Mud Wrestling,75,0.7445400306916583,258
2024-08-08,Indonesia,mobile,sports,Celebrity Mud Wrestling,55,0.7349308537319534,205
2024-08-09,Indonesia,mobile,sports,Celebrity Mud Wrestling,43,0.7960932611258517,150
2024-08-10,Indonesia,mobile,sports,Celebrity Mud Wrestling,42,0.9952016934302439,150
2024-08-11,Indonesia,mobile,sports,Celebrity Mud Wrestling,47,1.1220776007087387,177
2024-08-12,Indonesia,mobile,sports,Celebrity Mud Wrestling,61,1.3079677612360434,224
2024-08-13,Indonesia,mobile,sports,Celebrity Mud Wrestling,79,1.305748231927202,299
2024-08-14,Indonesia,mobile,sports,Celebrity Mud Wrestling,99,1.2542075519951283,372
2024-08-15,Indonesia,mobile,sports,Celebrity Mud Wrestling,103,1.0439091104981966,355
2024-08-16,Indonesia,mobile,sports,Celebrity Mud Wrestling,89,0.8659836961431648,335
2024-08-17,Indonesia,mobile,sports,Celebrity Mud Wrestling,73,0.8309518321065781,254
2024-08-18,Indonesia,mobile,sports,Celebrity Mud Wrestling,67,0.9250260822274355,246
2024-08-19,Indonesia,mobile,sports,Celebrity Mud Wrestling,61,0.9162352095286198,226
2024-08-20,Indonesia,mobile,sports,Celebrity Mud Wrestling,61,1.0012077614303845,216
2024-08-21,Indonesia,mobile,sports,Celebrity Mud Wrestling,62,1.0181178939020827,215
2024-08-22,Indonesia,mobile,sports,Celebrity Mud Wrestling,67,1.091571249728989,247
